ages,gender,religion,role,agr_bhv,rel_fnt,hst_twd_for,lvl_rct_act,crt_agr_lvl,rel_agr,is_current_threat,prob_threat
30,0,0,1,0.298437793,0.668266878,0.173318025,0.760702696,0.139385721,0.272995044,0,0.538104944
41,0,1,3,0.297768202,0.212678263,0.007233364,0.295358023,0.793892598,0.086686692,0,0.576546105
35,0,0,0,0.361830137,0.576484492,0.558913463,0.083979145,0.098659902,0.285524495,0,0.498957421
43,0,0,2,0.245536128,0.628678195,0.400844569,0.163296652,0.156620486,0.211297718,0,0.266559668
30,0,0,2,0.221472326,0.655730775,0.635345146,0.342626425,0.54627245,0.19879069,0,0.677051946
46,0,0,0,0.133024723,0.562587163,0.09289382,0.363290476,0.797627737,0.102440853,0,0.331908023
44,0,0,0,0.379512514,0.81464197,0.398452323,0.406059468,0.948590026,0.423198274,0,0.286335386
33,1,1,1,0.04110693,0.617322658,0.876146024,0.037134708,0.152009947,0.034735877,0,0.008231612
45,0,0,2,0.645501308,0.603626879,0.34935618,0.160137776,0.87853316,0.533355408,0,0.25534306
35,0,1,0,0.076389314,0.385247559,0.110433454,0.230931207,0.375221654,0.040283158,0,0.184103102
34,0,0,2,0.294806225,0.527884908,0.635886315,0.506538919,0.105915597,0.213023199,0,0.595096277
45,0,0,0,0.553164619,0.395921125,0.602526481,0.005463767,0.429147367,0.299787883,0,0.344682719
34,0,0,3,0.264886289,0.703987753,0.499737762,0.313717982,0.621081586,0.255255782,0,0.345212456
45,0,0,0,0.130001312,0.625096551,0.456398645,0.617724494,0.319610424,0.111236123,0,0.386956281
19,0,0,0,0.162751393,0.373844201,0.549768821,0.289390484,0.284607287,0.083284919,0,0.31057372
38,0,0,0,0.022842336,0.493354486,0.49990838,0.548932028,0.110846468,0.015425904,0,0.269722929
34,0,1,2,0.109864113,0.5317863,0.5037758,0.224436773,0.867312806,0.079973114,0,0.306031266
35,0,0,2,0.286364871,0.491842688,0.674250877,0.172503837,0.705884257,0.192795532,0,0.411166438
40,0,0,0,0.050256836,0.285004801,0.730674362,0.58046262,0.943930129,0.019606421,0,0.263654412
29,0,0,0,0.212638963,0.495698642,0.463458645,0.155005101,0.321107558,0.14428181,0,0.443367057
33,0,0,2,0.197890589,0.738174983,0.325673871,0.205112614,0.356152195,0.199956474,0,0.38559107
41,0,0,2,0.350790932,0.420048548,0.478610581,0.042325706,0.032226337,0.201696728,0,0.10459771
28,0,1,0,0.752782208,0.264840254,0.782788489,0.407938896,0.573811343,0.27290051,0,0.29443464
31,1,0,2,0.457166261,0.645311175,0.071565308,0.403466875,0.627660179,0.403826081,0,0.45424906
33,0,1,0,0.235674321,0.479993681,0.386867174,0.004164008,0.168180039,0.154845572,0,0.184463591
32,0,0,2,0.284534457,0.27356298,0.124417766,0.368752947,0.196364702,0.106547484,0,0.302879202
39,1,0,1,0.217246956,0.400414465,0.539681897,0.407696559,0.641253698,0.119073321,0,0.305282506
38,0,0,0,0.489586919,0.553521026,0.311867732,0.446018098,0.178006866,0.370949624,0,0.196578235
38,0,0,0,0.167141995,0.549663416,0.228501833,0.869470062,0.375174673,0.125757363,0,0.028627371
42,0,1,2,0.382731132,0.339087522,0.79446357,0.106721121,0.193925837,0.177646479,0,0.174768563
40,0,0,1,0.586935198,0.429820901,0.686368105,0.662456622,0.473038669,0.345325533,0,0.220037589
27,1,0,2,0.481251414,0.286546289,0.594843232,0.369092188,0.36266246,0.18876341,0,0.206969845
34,0,0,2,0.467383474,0.294192437,0.184424095,0.748285904,0.553907768,0.188215707,0,0.573678942
30,0,0,2,0.452794298,0.773171088,0.161215404,0.436805678,0.36200036,0.479211863,0,0.377229821
36,0,0,1,0.081657393,0.51450335,0.007697626,0.349737491,0.556768976,0.057508856,0,0.083933843
45,0,1,1,0.044034625,0.5125543,0.61156214,0.283243759,0.597179978,0.030894786,0,0.412267158
36,0,1,0,0.320634408,0.413318746,0.202998132,0.331033492,0.402892976,0.181403739,0,0.689410841
29,0,0,0,0.292800896,0.386272042,0.348301678,0.698220998,0.94942694,0.1548163,0,0.28810772
39,0,1,2,0.239537379,0.412259372,0.655504388,0.300521097,0.116578919,0.135174521,0,0.157122146
29,0,0,0,0.122852233,0.723166488,0.207912548,0.374760763,0.566909737,0.121610858,0,0.27738374
42,0,0,0,0.423189571,0.67348742,0.093953899,0.180925233,0.413398958,0.390135483,0,0.398338656
39,0,0,3,0.108038361,0.381955305,0.476484868,0.933209755,0.686984326,0.056486093,1,0.639211284
44,1,0,3,0.403545499,0.48806333,0.231801064,0.049918189,0.731432573,0.269599879,0,0.488301257
42,0,1,0,0.206523421,0.42103407,0.316249189,0.884276177,0.467531266,0.119024827,0,0.005740892
39,0,0,2,0.603069459,0.485128018,0.960361244,0.13825487,0.439300906,0.400474344,0,0.344550338
33,0,0,2,0.244062277,0.053667772,0.371881892,0.242226249,0.811893023,0.017929378,0,0.135535206
34,0,0,0,0.042648769,0.527349209,0.427488479,0.580173616,0.639781237,0.03078618,0,0.086867734
33,0,0,0,0.483765093,0.650130293,0.483622927,0.034422885,0.61410264,0.430512669,0,0.111384075
32,0,0,0,0.340139937,0.592021094,0.16307279,0.550111935,0.541216856,0.275642268,0,0.102146442
40,0,0,0,0.223315873,0.471084734,0.222929884,0.749722621,0.652697502,0.144002366,0,0.169351054
35,0,0,0,0.437487635,0.426291473,0.141411865,0.617700487,0.803628337,0.255283905,0,0.401210849
40,0,0,0,0.248845806,0.653817392,0.171201821,0.199771219,0.923035585,0.222709017,0,0.138408427
43,0,0,0,0.132687345,0.705538208,0.569774817,0.266106772,0.2567678,0.128144818,0,0.327172029
38,0,0,2,0.222157757,0.42874989,0.225267735,0.520232072,0.791926508,0.130381661,0,0.435595147
39,0,0,2,0.4289263,0.589449759,0.541709878,0.146580975,0.337673904,0.346083168,0,0.210785932
32,0,0,2,0.105996294,0.524101014,0.479664236,0.057678263,0.42787568,0.076042552,0,0.181671769
29,0,0,2,0.409700233,0.28681001,0.91304216,0.27119209,0.550714936,0.160846465,0,0.640817431
34,0,1,1,0.703067551,0.545407437,0.467332912,0.547197496,0.263852184,0.524890987,0,0.164266144
46,0,0,1,0.241701969,0.636897652,0.30633499,0.344952424,0.596190997,0.210717615,0,0.394834805
35,0,0,2,0.281813608,0.683759097,0.570273623,0.082874478,0.50244603,0.263764342,0,0.12974035
35,0,0,2,0.34084187,0.524106041,0.244981562,0.073444219,0.180369443,0.244524912,0,0.225545943
37,0,0,0,0.223196304,0.422875554,0.435995625,0.39751677,0.51411475,0.129196451,0,0.012609606
31,0,1,1,0.261093173,0.484218148,0.331000907,0.296476958,0.270812012,0.173056368,0,0.442216875
34,0,0,1,0.375576759,0.550397582,0.274160683,0.277479416,0.579539709,0.282960774,0,0.288519166
41,0,0,1,0.65563792,0.454324916,0.584191982,0.087743512,0.995076589,0.40773841,0,0.655523309
43,0,1,0,0.123799857,0.37368883,0.2311114,0.617441264,0.468882329,0.063325885,0,0.187467171
51,0,0,1,0.351152382,0.458834483,0.312046115,0.083545316,0.366910736,0.220547772,0,0.325405101
31,0,1,0,0.028699438,0.360798302,0.415839169,0.117989024,0.676938519,0.014173884,0,0.554410374
31,0,0,1,0.250255821,0.666059605,0.529546034,0.202650245,0.263528082,0.228164614,0,0.074812268
33,0,0,1,0.735876213,0.505027982,0.385137424,0.411936126,0.720299168,0.508711098,0,0.561991241
36,0,0,2,0.491680369,0.578364569,0.402599175,0.249748184,0.970224954,0.389256215,0,0.339654678
33,0,0,3,0.686908045,0.844534347,0.456961733,0.1716604,0.66996189,0.794084879,0,0.378874105
39,0,0,0,0.455906535,0.248653231,0.081287011,0.414002007,0.118267874,0.155174706,0,0.24755116
43,1,1,0,0.531121647,0.443756171,0.238259226,0.311644774,0.648993139,0.322618608,0,0.380147784
45,0,0,0,0.133953165,0.657704306,0.977153547,0.137376739,0.267704547,0.120596491,0,0.270373717
40,0,0,1,0.314898751,0.400670238,0.39515814,0.940555023,0.634717249,0.172706638,1,0.562009908
43,0,0,2,0.19440132,0.466874006,0.524780701,0.394611102,0.726614218,0.124236701,0,0.278233891
36,0,1,0,0.151182566,0.538888427,0.40487095,0.911738344,0.908277796,0.111519695,1,0.618860987
40,0,0,0,0.21126601,0.528690242,0.022908052,0.578437299,0.125756721,0.152891003,0,0.334473996
44,0,0,2,0.21263351,0.403545625,0.542379002,0.434840344,0.461472174,0.117456041,0,0.34729792
37,0,0,0,0.810144877,0.486655799,0.014488024,0.977469774,0.038113906,0.5396791,0,0.335515125
39,0,0,1,0.221462712,0.240909581,0.568351762,0.260904549,0.274675994,0.073030739,0,0.268473274
38,0,0,2,0.515096351,0.422665365,0.145697982,0.293837433,0.413618653,0.298013639,0,0.117349398
42,0,0,1,0.24845938,0.506014479,0.828046433,0.571585362,0.496691986,0.172095434,0,0.391389528
42,0,0,2,0.527500776,0.436441113,0.771043515,0.609160036,0.513964158,0.315137266,0,0.268941377
33,0,0,0,0.146567315,0.576988329,0.666989335,0.426035784,0.053736065,0.115759107,0,0.121787538
32,0,0,1,0.427983428,0.649066963,0.12687332,0.223861629,0.268387272,0.38024846,0,0.539794128
33,1,0,2,0.310610168,0.513988895,0.44442578,0.439217944,0.44987164,0.218534702,0,0.341168315
34,0,0,1,0.003705725,0.592007076,0.637952711,0.151231119,0.671985981,0.00300297,0,0.359721563
37,0,0,1,0.487650479,0.55512616,0.17231878,0.160819847,0.976202212,0.370553872,0,0.678589859
41,0,1,1,0.267509625,0.608530586,0.29623734,0.343544675,0.264022616,0.222829574,0,0.693542449
35,0,0,1,0.092315478,0.647296318,0.334760229,0.264627398,0.652997248,0.081795359,0,0.259384283
39,0,0,0,0.087919326,0.587792064,0.418541267,0.331419022,0.670612563,0.070739026,0,0.35848991
41,0,0,0,0.012876126,0.77228007,0.19226839,0.179286878,0.391838275,0.013611659,0,0.349197618
42,1,0,0,0.202153244,0.212052372,0.266652389,0.025279298,0.075185477,0.05867794,0,0.061618837
38,0,0,0,0.383380143,0.395156189,0.188770613,0.437617151,0.902967713,0.207371662,0,0.271764388
36,0,0,0,0.388531234,0.434835245,0.498060731,0.697910062,0.153414627,0.231260618,0,0.730217578
42,0,0,0,0.465674322,0.459987368,0.0992849,0.222248064,0.168775084,0.293210286,0,0.057741981
43,1,0,0,0.213591803,0.755984268,0.107336305,0.421965428,0.706393673,0.221028535,0,0.319781293
42,0,1,0,0.188551953,0.519889548,0.707778195,0.418021458,0.663536217,0.13418165,0,0.586396297
50,0,0,2,0.759309218,0.530620982,0.638263946,0.508444603,0.02155125,0.551510897,0,0.06768628
31,0,0,2,0.259863649,0.610586758,0.975988758,0.23366326,0.172311666,0.217192048,0,0.131810131
39,0,0,2,0.143957356,0.512555759,0.875766093,0.033776234,0.630330562,0.101001072,0,0.653661709
31,0,0,0,0.264241713,0.261232492,0.271740055,0.814176938,0.183125221,0.094488635,0,0.122834609
42,0,1,0,0.68859247,0.207569702,0.058157984,0.333547093,0.298491808,0.195648822,0,0.308046688
34,0,0,0,0.712419168,0.354271226,0.273821149,0.27129365,0.619028767,0.345479659,0,0.543579863
27,0,1,3,0.201988984,0.332322289,0.374696243,0.334119675,0.303987717,0.091883634,0,0.108127188
37,0,0,3,0.177801925,0.50208844,0.273560196,0.004404024,0.273057211,0.12219901,0,0.458268218
38,0,0,1,0.510497888,0.506223859,0.406990775,0.355774032,0.092675078,0.353742765,0,0.437050361
40,0,0,3,0.332798913,0.411237965,0.54988064,0.34825323,0.635927731,0.187338098,0,0.133260592
35,0,0,2,0.286711377,0.360376947,0.647804245,0.480021005,0.286434337,0.14143371,0,0.287522872
35,0,0,2,0.403211773,0.459048261,0.413169635,0.175019791,0.733866699,0.253362629,0,0.192941276
39,0,0,1,0.422508393,0.33801173,0.016364186,0.419650783,0.157280951,0.195487106,0,0.728415181
37,0,0,0,0.591607383,0.462283151,0.424049197,0.271076399,0.017848627,0.374362774,0,0.258321354
43,0,0,0,0.263962279,0.284413976,0.313322863,0.242459228,0.585368004,0.102764665,0,0.03070215
29,0,1,0,0.172479487,0.653195079,0.553645451,0.330859375,0.853179245,0.154216684,0,0.244424733
36,0,0,2,0.082765438,0.258761643,0.845616957,0.684937879,0.565487973,0.029315677,0,0.296555211
28,0,1,0,0.259952656,0.471836706,0.559510138,0.321164847,0.690402885,0.167894701,0,0.587252791
43,0,0,1,0.17450914,0.399624138,0.28478533,0.129730748,0.508085458,0.095459883,0,0.257107582
42,0,0,0,0.466414051,0.264416068,0.121354436,0.091448696,0.595794234,0.168814783,0,0.211035681
39,0,0,1,0.25931371,0.584725838,0.107036436,0.265473588,0.148203771,0.207552883,0,0.356434096
31,0,0,0,0.283997813,0.580645462,0.139561239,0.383174696,0.750885308,0.225723637,0,0.007907485
33,0,0,0,0.207692227,0.730274594,0.246029511,0.369120183,0.408794229,0.207614385,0,0.276989205
39,0,0,1,0.216318393,0.656373996,0.328817957,0.701919642,0.776571168,0.194355046,0,0.418983326
39,0,0,2,0.220094079,0.533802265,0.209665808,0.111734308,0.615598854,0.160819896,0,0.29214754
42,0,0,0,0.417298407,0.664896455,0.926471595,0.063108189,0.389928073,0.379797193,0,0.216589318
35,0,0,2,0.078004416,0.471181693,0.230589299,0.162205064,0.478808365,0.050310497,0,0.55559785
42,0,0,2,0.297719839,0.439168611,0.58626674,0.689314174,0.539293987,0.178974053,0,0.229139613
48,0,0,1,0.596364797,0.670330378,0.325478135,0.631120642,0.821889541,0.547207331,0,0.126456757
40,0,0,2,0.527091812,0.615226488,0.23575391,0.317339881,0.620079021,0.443886872,0,0.559414719
28,0,0,0,0.161844596,0.584438923,0.549995895,0.296007856,0.554732716,0.129475721,0,0.136295042
34,0,1,2,0.695860736,0.663557272,0.788480978,0.808566538,0.71620128,0.632050459,1,0.539345389
33,0,0,1,0.046626717,0.405663069,0.439519426,0.210699509,0.336664174,0.025891148,0,0.399045502
39,0,0,1,0.26435049,0.463456746,0.40850421,0.334114482,0.41025105,0.167702808,0,0.351438758
37,0,0,0,0.005839128,0.729794585,0.805719095,0.508558342,0.99934974,0.005833103,0,0.208447741
34,0,1,0,0.72767947,0.74403277,0.357199003,0.467011987,0.281427152,0.741110885,0,0.149254061
36,0,0,3,0.330666888,0.267347789,0.710063274,0.392575263,0.283434706,0.121009178,0,0.363305739
30,0,0,1,0.37520655,0.179051593,0.5268682,0.421083067,0.669569653,0.091960137,0,0.507149346
49,0,0,0,0.224165512,0.438786168,0.205969522,0.318076933,0.951189749,0.134639575,0,0.351293709
35,0,0,0,0.37228941,0.637543242,0.22890254,0.361568307,0.040026875,0.324893734,0,0.131810131
44,0,0,0,0.1052477,0.629589532,0.779790309,0.393210944,0.760599081,0.090702889,0,0.468902658
41,0,0,0,0.356058251,0.358992156,0.587728289,0.337252399,0.498782841,0.174967352,0,0.035355354
34,0,0,1,0.567127956,0.442020432,0.344512467,0.138250159,0.30611656,0.343142418,0,0.165105411
35,0,0,0,0.120360301,0.505262451,0.185172301,0.481402304,0.886929394,0.083243685,0,0.178888944
36,0,0,0,0.268056826,0.395910119,0.218488101,0.174584006,0.851629116,0.145269513,0,0.435304574
41,0,1,3,0.036363879,0.496354066,0.844422362,0.250871615,0.703695346,0.024706589,0,0.123462834
26,0,0,0,0.063955232,0.507501608,0.842361706,0.290408604,0.365352688,0.044428792,0,0.268683884
41,0,0,0,0.466258831,0.589667841,0.028072303,0.20260523,0.79804348,0.376344453,0,0.363583574
34,0,0,3,0.329588019,0.520119413,0.439594139,0.581787006,0.643563667,0.234652662,0,0.386961775
29,0,0,0,0.231578258,0.708644623,0.190561074,0.196447042,0.308279642,0.224634928,0,0.098398264
37,0,0,0,0.360887822,0.415022454,0.43044728,0.15350031,0.3019402,0.205019338,0,0.71695562
46,0,0,2,0.060055786,0.323044204,0.643663358,0.521975209,0.754540077,0.026556315,0,0.4958756
29,1,0,0,0.237326897,0.592133363,0.149564816,0.035972366,0.411944527,0.192361209,0,0.557005716
38,0,0,0,0.358138321,0.621737183,0.123039842,0.371757313,0.315768247,0.304795563,0,0.19547619
38,0,1,0,0.602126604,0.829239509,0.887347547,0.236179563,0.740346423,0.68346898,0,0.402598538
30,0,0,0,0.180783044,0.516771754,0.34446511,0.43582384,0.692642747,0.127881426,0,0.327776591
26,1,0,0,0.433195815,0.524553174,0.123655833,0.460047059,0.770970788,0.311046113,0,0.202745802
33,1,0,0,0.09002027,0.596661552,0.294876375,0.001690089,0.510665811,0.073522349,0,0.275038167
32,0,0,2,0.256413142,0.480892844,0.444695343,0.153333967,0.953617479,0.168787236,0,0.616929259
32,0,0,0,0.383734163,0.500605703,0.209192818,0.465801532,0.046628833,0.262952476,0,0.171801068
30,0,0,0,0.492917624,0.43866958,0.525987061,0.26507332,0.11502565,0.295980344,0,0.460757565
36,0,0,1,0.163129604,0.326186884,0.308705073,0.314491614,0.44507114,0.072836703,0,0.872113502
35,0,0,1,0.352416151,0.473730937,0.345076119,0.363108997,0.416857644,0.228527546,0,0.14372038
40,0,0,1,0.249836401,0.429561212,0.300789117,0.147948733,0.627719103,0.146903377,0,0.607198787
42,0,1,0,0.060345552,0.569830256,0.419717341,0.31485455,0.104475342,0.047069737,0,0.630580605
30,0,0,0,0.394771081,0.37418648,0.771981852,0.414043706,0.550778381,0.202201526,0,0.101783535
41,0,0,2,0.083341531,0.689077987,0.022050912,0.425309844,0.595805764,0.078610554,0,0.287953664
45,1,0,2,0.717724666,0.369342409,0.762125353,0.15532682,0.361061558,0.36285913,0,0.068593103
34,0,1,2,0.766993558,0.278875418,0.359291213,0.699177056,0.497048633,0.292787787,0,0.250590631
38,0,0,0,0.589454026,0.469874394,0.5253646,0.211643405,0.934317706,0.379125262,0,0.222271575
37,0,0,0,0.415874373,0.447944185,0.711322575,0.802024147,0.222994116,0.254998173,0,0.223317957
37,0,0,2,0.485066821,0.434095046,0.697735253,0.07590609,0.833774176,0.288228821,0,0.343621875
37,1,0,0,0.430090617,0.44033888,0.183589851,0.521878082,0.4549969,0.259237609,0,0.144510486
41,0,1,1,0.227055679,0.660953813,0.921555149,0.528568187,0.877750409,0.205425564,0,0.832567508
40,1,1,0,0.777883564,0.514774488,0.614949224,0.339778411,0.264364222,0.548128793,0,0.037186153
40,1,0,2,0.049392405,0.663128188,0.859620043,0.028533157,0.507357229,0.044834122,0,0.070884069
49,0,1,0,0.072414781,0.279303548,0.483588695,0.329123952,0.311069794,0.027685647,0,0.103630095
33,0,0,0,0.718408576,0.605712367,0.171795523,0.068582973,0.118023631,0.595646994,0,0.135571953
44,0,0,3,0.174872351,0.764606031,0.212373734,0.185088943,0.293649913,0.183024771,0,0.263542293
34,0,0,0,0.251729894,0.753500063,0.426768903,0.340862662,0.043812792,0.2596385,0,0.610082967
33,1,0,2,0.176648234,0.519343427,0.132818778,0.115899135,0.426850121,0.1255784,0,0.487771453
34,0,0,0,0.418153803,0.25810867,0.396134564,0.276571984,0.693640698,0.147737127,0,0.252565383
43,0,0,3,0.637378137,0.295812158,0.827989905,0.454327448,0.483248175,0.258085847,0,0.16077479
39,0,0,3,0.369833159,0.491423108,0.938543258,0.639605054,0.366080401,0.248778261,0,0.12862056
38,0,1,0,0.431429475,0.827363038,0.372163231,0.617018461,0.516298731,0.488603906,0,0.045577873
37,0,0,0,0.341777727,0.777230725,0.503534372,0.407146023,0.221291884,0.363617456,0,0.126900938
34,0,1,1,0.849265111,0.281977644,0.068357185,0.113852685,0.563091058,0.327800013,0,0.219697476
34,1,0,1,0.014944677,0.502098496,0.099517376,0.421174303,0.428847875,0.010271324,0,0.072721809
39,1,0,0,0.151309482,0.391009412,0.564481209,0.039379608,0.230249704,0.080984958,0,0.284299241
37,1,0,2,0.249734436,0.512167723,0.39355801,0.345807985,0.725448177,0.175082058,0,0.310456999
33,0,0,0,0.603691308,0.45945332,0.070800596,0.600673564,0.357794622,0.37967091,0,0.126599638
29,0,0,0,0.549099799,0.477962612,0.611702726,0.355273394,0.307522629,0.359249536,0,0.138012076
37,0,0,0,0.194399346,0.583414453,0.082780282,0.35418608,0.594701881,0.155246918,0,0.68929533
30,0,0,2,0.130679012,0.666029585,0.54714817,0.298864268,0.450973445,0.119138018,0,0.192328995
34,0,0,2,0.10346669,0.446198248,0.450559333,0.125326887,0.628779847,0.06319452,0,0.382467237
52,0,1,0,0.419215171,0.668289405,0.01484276,0.773773675,0.175274325,0.383488701,0,0.203948136
27,0,1,0,0.021872148,0.688049933,0.589676717,0.104985197,0.193448497,0.020599771,0,0.498343194
34,0,0,2,0.440154232,0.608805458,0.207357246,0.320703697,0.553207166,0.366804306,0,0.114979256
31,1,0,0,0.376869739,0.405347011,0.275179375,0.28709807,0.131487659,0.209107326,0,0.468557429
38,0,0,1,0.587276289,0.62302823,0.036754351,0.51485707,0.517361788,0.500842527,0,0.554410374
37,1,1,1,0.007235189,0.479843479,0.696240361,0.131110824,0.211815777,0.004752263,0,0.040477432
23,0,0,1,0.295972423,0.519883439,0.255875408,0.863305292,0.498968138,0.210624185,0,0.199110803
36,0,0,3,0.286974913,0.453609248,0.233045476,0.187739152,0.558665876,0.178187338,0,0.038667698
37,0,0,0,0.058408913,0.449417734,0.297351808,0.038429759,0.240113247,0.035931913,0,0.10890375
29,0,0,2,0.480462516,0.415380019,0.049241325,0.176602359,0.935541501,0.273184541,0,0.093695753
28,0,0,2,0.386771872,0.274354842,0.292970471,0.721764083,0.718924789,0.145250795,0,0.135577457
36,0,0,0,0.085470133,0.527846875,0.623795939,0.071362722,0.88081798,0.061755173,0,0.013122939
37,1,0,0,0.504464451,0.272454779,0.524358311,0.867579179,0.266948607,0.188137775,0,0.27738374
40,0,0,0,0.19902597,0.267577609,0.97069636,0.307004794,0.521537025,0.072897146,0,0.481654418
44,0,0,1,0.328216482,0.480619133,0.559879801,0.641704709,0.600017856,0.215929733,0,0.188518264
36,0,0,2,0.534692001,0.390867238,0.579257908,0.700900941,0.247808481,0.286077672,0,0.22967247
29,0,0,0,0.030146738,0.344886093,0.699883333,0.562271236,0.153541625,0.014232035,0,0.256854777
33,0,0,2,0.454748091,0.436636032,0.295168356,0.004664767,0.52452285,0.271795,0,0.050835516
40,0,0,0,0.306790059,0.366335261,0.035479431,0.534584713,0.688848708,0.153840617,0,0.640962418
37,0,0,1,0.309807537,0.635271537,0.601913253,0.767994735,0.052948702,0.269402972,0,0.508686112
36,0,0,0,0.387603218,0.269319406,0.535036661,0.665409215,0.023168166,0.142891379,0,0.07872513
40,0,0,2,0.540265118,0.292129308,0.403361512,0.044744512,0.539572348,0.216039451,0,0.402929473
36,0,0,0,0.624052942,0.771756985,0.115028779,0.184331474,0.993872354,0.659254358,0,0.303506943
26,0,1,0,0.195462895,0.443424923,0.370823191,0.477122166,0.635186046,0.118641173,0,0.13433369
41,0,0,0,0.143806561,0.569387007,0.079818436,0.171006569,0.637538261,0.112082358,0,0.208834607
40,0,0,0,0.453522493,0.240506026,0.375736201,0.215500325,0.539878799,0.149305498,0,0.220266629
38,1,0,1,0.145003044,0.479439834,0.058074393,0.083070626,0.986923258,0.095161711,0,0.104511724
44,0,0,0,0.319742524,0.703989458,0.517479583,0.352890822,0.546009224,0.308118348,0,0.302135918
40,0,0,2,0.200023002,0.074340371,0.23099049,0.343827292,0.975269756,0.020354277,0,0.505451364
40,0,0,0,0.107602113,0.447956173,0.601759023,0.329331092,0.858791708,0.065979244,0,0.66724377
42,0,0,1,0.359875824,0.803549862,0.88456116,0.276890417,0.870474918,0.395837112,0,0.329565809
32,0,1,2,0.218588281,0.3856246,0.423443322,0.579031284,0.375320039,0.115383209,0,0.172223572
37,1,0,1,0.18816159,0.760957662,0.419817678,0.110558989,0.245663891,0.195993864,0,0.454515594
40,0,0,3,0.028076629,0.432480792,0.032491317,0.154766077,0.462760104,0.016621216,0,0.321710721
32,0,0,0,0.467731402,0.270817555,0.197326343,0.528611901,0.949499491,0.17339012,0,0.216793553
31,0,0,0,0.453394966,0.551178456,0.369412951,0.985552474,0.901505589,0.342073896,1,0.512276117
42,0,0,1,0.194345482,0.596956579,0.619703815,0.323200223,0.398517199,0.158806472,0,0.544870018
38,0,0,1,0.17403761,0.106148654,0.097523416,0.323754922,0.553516498,0.025287658,0,0.078772305
39,0,0,2,0.15797206,0.437042378,0.21158618,0.094690291,0.22747059,0.094505011,0,0.252986845
38,0,0,2,0.242441904,0.500262316,0.550086266,0.080793278,0.672148051,0.166018499,0,0.305543775
38,0,1,0,0.45292802,0.494449518,0.376970626,0.464194107,0.387155543,0.306550587,0,0.147419367
45,0,0,2,0.098584444,0.576637133,0.160223565,0.58808101,0.259870547,0.077814764,0,0.555492939
44,0,0,2,0.066270101,0.734536076,0.156074147,0.757209616,0.547814419,0.066631834,0,0.484863807
43,0,0,0,0.309128955,0.361136213,0.725842022,0.339895205,0.817264069,0.152813503,0,0.098802548
38,0,1,1,0.579162588,0.524195305,0.599418356,0.098473221,0.128121984,0.415570426,0,0.301174402
35,0,0,2,0.250313473,0.515868812,0.021851787,0.21713839,0.175583812,0.176756138,0,0.041698455
40,0,0,2,0.477936561,0.418343924,0.707895829,0.033226721,0.990678826,0.27368735,0,0.696688497
38,0,1,0,0.034795781,0.425457929,0.471986282,0.311181945,0.983812662,0.020264422,0,0.031542873
30,1,0,1,0.298229267,0.551665089,0.198178451,0.233884159,0.684469334,0.225204347,0,0.295530745
41,1,0,2,0.114546399,0.586634922,0.354852653,0.717993809,0.760256629,0.091981473,0,0.110728097
33,0,0,0,0.136308896,0.541965363,0.477808272,0.484185222,0.934204862,0.101122253,0,0.144964803
34,0,0,0,0.161361622,0.467315309,0.166153789,0.307154585,0.563311849,0.103219385,0,0.254324469
36,0,0,2,0.338354922,0.798146223,0.354767961,0.665472838,0.52904026,0.369662987,0,0.378223958
41,0,0,1,0.544313122,0.556566457,0.491457472,0.608423371,0.551195446,0.414683579,0,0.201025485
31,0,0,1,0.240933259,0.422923466,0.717802455,0.701037603,0.619427377,0.139479231,0,0.421987712
42,1,0,0,0.402765969,0.511619729,0.082414843,0.475905359,0.923665039,0.282066207,0,0.496851149
43,0,1,0,0.486589534,0.451388477,0.276906499,0.804911299,0.123775212,0.300652097,0,0.419655509
37,0,0,0,0.745923956,0.457134107,0.186786528,0.135467365,0.43858963,0.466755224,0,0.211022683
42,0,0,1,0.507416536,0.52550324,0.545448908,0.590632382,0.180583078,0.36499845,0,0.547742387
40,0,0,2,0.286290999,0.625076766,0.629806323,0.373293486,0.123807017,0.244958242,0,0.118975076
29,0,0,2,0.666869087,0.698080323,0.408152522,0.757758565,0.650874894,0.637231138,1,0.681887156
28,0,0,0,0.545939011,0.578805151,0.307666957,0.798587745,0.504073673,0.432541242,0,0.422502107
39,0,0,0,0.277266518,0.569489005,0.400356898,0.023478255,0.537878529,0.216139319,0,0.344147131
43,0,0,2,0.153338508,0.530502141,0.231331837,0.267948629,0.779286708,0.111349785,0,0.206247243
45,0,0,0,0.334656098,0.597326343,0.322437706,0.472325359,0.508119231,0.273628555,0,0.088307183
45,0,0,0,0.448173219,0.612882323,0.200617649,0.520580297,0.155801979,0.375988016,0,0.631303967
33,0,1,1,0.458912904,0.466157465,0.262710974,0.230629592,0.406329478,0.292828889,0,0.254792649
32,0,0,0,0.041967677,0.349326841,0.784278553,0.513843302,0.026809356,0.020067713,0,0.183114486
43,0,0,1,0.320747128,0.368469681,0.289851901,0.496844925,0.554283523,0.161776539,0,0.120753773
37,0,0,0,0.264113701,0.662164303,0.452231033,0.085347137,0.106744879,0.239390935,0,0.113824623
36,0,0,0,0.525650567,0.289141847,0.906724701,0.0580684,0.461842775,0.208045868,0,0.461008036
38,0,1,0,0.129757901,0.293471594,0.584076659,0.425265527,0.578936434,0.052125579,0,0.395680456
