ages,gender,religion,role,agr_bhv,rel_fnt,hst_twd_for,lvl_rct_act,crt_agr_lvl,is_current_threat
38,0,1,0,0.798493603,0.749832923,0.892427147,0.372899854,0.69019295,0
39,0,0,0,0.75655092,0.306035568,0.702243712,0.637099836,0.070334127,1
44,0,0,2,0.396055384,0.459051199,0.866236976,0.824879126,0.161365912,0
38,0,0,1,0.46017711,0.401001198,0.874484412,0.046514686,0.927811903,0
33,0,0,2,0.25795053,0.545506282,0.367676992,0.764255244,0.831338006,1
38,0,0,0,0.350749703,0.866088538,0.585767256,0.483195946,0.284086231,1
42,0,0,0,0.215734062,0.843313596,0.13454942,0.946518245,0.994823278,0
36,0,0,1,0.049313756,0.429737775,0.540428498,0.619979025,0.249628277,1
50,0,0,0,0.378411117,0.092431464,0.241721777,0.513477554,0.905458527,0
31,1,1,2,0.892376184,0.473076266,0.505946062,0.77665164,0.167790128,0
35,0,0,1,0.455179724,0.533481197,0.219792131,0.697199065,0.08286969,0
36,1,0,0,0.487515132,0.335887503,0.489525346,0.377295527,0.004934313,0
36,1,0,0,0.237442716,0.252558549,0.6654358,0.60631784,0.432078776,0
44,0,0,1,0.946442147,0.132408226,0.634184077,0.58844897,0.534883091,0
34,0,0,0,0.895576628,0.722054378,0.849559369,0.610103291,0.787544663,0
36,0,1,0,0.695494314,0.405370062,0.251189392,0.405436079,0.610769224,0
40,0,1,0,0.705119415,0.503589814,0.59428011,0.891765762,0.178662076,0
31,0,0,1,0.235489535,0.525094127,0.400833061,0.002772398,0.850453973,1
39,0,0,0,0.905050012,0.529444108,0.532888598,0.434015881,0.056652119,0
39,0,1,2,0.881073241,0.63386626,0.220614419,0.636905888,0.580189579,0
34,0,0,0,0.157003835,0.680927062,0.286321829,0.924514129,0.223709454,0
40,0,0,3,0.083082469,0.102442965,0.15574028,0.884693212,0.966147259,0
40,0,0,0,0.597787242,0.593890334,0.56285091,0.524279466,0.534077141,1
39,0,0,3,0.259576326,0.185973387,0.306507426,0.639002483,0.712486997,0
48,0,0,0,0.777309735,0.193448082,0.014754465,0.514024909,0.910218548,0
44,0,0,0,0.157633088,0.933996899,0.253974559,0.071860354,0.664702381,0
35,0,1,1,0.783194768,0.352615366,0.768904825,0.053239856,0.917328817,0
36,0,0,0,0.222396704,0.572907901,0.225756552,0.63590576,0.873885476,0
24,0,0,0,0.190167372,0.55564132,0.515216997,0.926242036,0.427795268,0
54,0,1,0,0.329323992,0.585803183,0.16695763,0.540916988,0.426955944,1
34,0,1,2,0.821296745,0.329652904,0.581314031,0.724242821,0.070099443,0
32,0,0,1,0.94629263,0.233053735,0.978245543,0.022961244,0.606052135,0
37,1,0,0,0.243626376,0.805209452,0.6080003,0.201605881,0.599133346,1
31,0,0,2,0.808608322,0.632536275,0.4668816,0.224050975,0.007200086,0
31,0,0,2,0.08097192,0.334987575,0.059114005,0.649419726,0.892795623,0
25,0,0,1,0.457413893,0.947723807,0.136745743,0.507589518,0.373309681,1
47,0,0,0,0.831643464,0.087976775,0.742373659,0.164169016,0.350262552,0
42,0,0,1,0.078119872,0.96727541,0.132768389,0.970262846,0.231883092,0
39,0,0,2,0.138601575,0.641051936,0.792555677,0.946607803,0.691402568,0
39,0,1,0,0.072554777,0.562621358,0.733922765,0.910302884,0.64526396,0
34,0,0,1,0.087936408,0.103757149,0.484941915,0.625097677,0.327844615,1
35,0,0,1,0.738460861,0.535102192,0.484742378,0.784649437,0.371265142,0
37,0,0,0,0.140768721,0.418705022,0.845261566,0.38866222,0.987524717,0
37,0,0,0,0.773023071,0.064703816,0.978059079,0.427590255,0.201074126,0
36,0,0,0,0.848238084,0.942613694,0.396301882,0.577805731,0.318716937,0
31,0,1,0,0.757370128,0.172831234,0.343318399,0.077821939,0.781824975,0
31,0,0,1,0.370042698,0.747550019,0.159180858,0.214167153,0.114139146,0
34,1,0,0,0.318007999,0.190575733,0.873884232,0.577671491,0.732004611,0
34,0,0,0,0.275634305,0.819457782,0.257864245,0.734348282,0.606640902,0
30,0,0,0,0.186420847,0.931058609,0.829521507,0.158793976,0.536333482,0
39,1,0,0,0.939437667,0.437545086,0.83520004,0.839342782,0.606580093,0
26,0,1,0,0.220515436,0.634719438,0.472735724,0.488041258,0.566763297,1
30,0,1,1,0.359178752,0.910699307,0.859210838,0.817681262,0.750690302,1
32,0,1,1,0.104168302,0.024917413,0.734133457,0.176138161,0.421387308,0
44,0,0,0,0.683789975,0.029706645,0.63401396,0.483476059,0.27865929,1
41,0,0,0,0.376235562,0.987821453,0.738232954,0.331683005,0.655669227,0
35,0,0,0,0.888926036,0.233148522,0.992198306,0.52334987,0.824240526,0
45,0,0,1,0.60928171,0.197496509,0.784580377,0.990412419,0.52032142,1
39,0,1,2,0.237928856,0.869641702,0.340693245,0.536792755,0.248730661,0
33,0,0,0,0.551983108,0.560562363,0.082008506,0.351401189,0.155939809,0
37,0,0,0,0.969967121,0.691537388,0.387774483,0.668623393,0.489245348,0
33,0,0,0,0.85753799,0.302699869,0.541720957,0.796623695,0.271616669,0
40,0,0,1,0.384813748,0.569587804,0.538503583,0.364512221,0.824000451,0
28,0,0,0,0.159844222,0.022539427,0.647798045,0.270870319,0.359937807,1
31,0,0,3,0.664325464,0.7670043,0.30138641,0.072235532,0.545775439,1
35,0,1,1,0.417422219,0.300817823,0.210043129,0.001561025,0.369632992,0
38,1,0,1,0.802325759,0.948579143,0.797311749,0.255370839,0.536000693,1
39,0,0,1,0.796017241,0.109132715,0.418586546,0.779002364,0.331430098,0
33,0,0,3,0.116348117,0.939626255,0.598563065,0.199274706,0.112504857,0
40,0,1,3,0.630041178,0.292991142,0.348950053,0.749939473,0.252641414,0
33,0,0,3,0.096165581,0.619821157,0.789323571,0.34060943,0.460246704,0
29,0,0,2,0.155476555,0.133063209,0.957085066,0.38922526,0.223250725,1
35,0,0,2,0.393252593,0.406272152,0.900718823,0.031733202,0.45561827,0
49,1,1,0,0.4737964,0.383110732,0.000625249,0.541040577,0.104015526,0
33,0,1,0,0.967989111,0.181778416,0.728412863,0.864954672,0.725850984,0
34,0,0,0,0.878702825,0.600503636,0.853821178,0.457225251,0.349639096,0
37,0,0,2,0.853266531,0.393993058,0.868112826,0.871674331,0.422288314,0
37,0,0,2,0.481156837,0.15368347,0.550652949,0.983885524,0.110224018,0
42,0,0,0,0.039186409,0.013337515,0.513159577,0.669037957,0.225489772,0
44,0,0,0,0.90026539,0.251633795,0.160830888,0.774545594,0.30895769,1
46,0,0,1,0.099911964,0.09756142,0.416905591,0.009088814,0.218812845,1
40,0,0,1,0.673164642,0.678021632,0.509495007,0.551408745,0.589788746,1
31,0,0,0,0.252963336,0.983222081,0.045153134,0.752768257,0.870727597,0
32,0,0,1,0.4733306,0.733307541,0.721934311,0.337814476,0.136112656,1
41,0,0,3,0.181718426,0.640430112,0.319396042,0.064168602,0.986595446,0
43,1,0,0,0.870695035,0.553771192,0.481473716,0.521065889,0.801549842,0
38,0,0,0,0.553649178,0.772897352,0.219667986,0.021031287,0.626863452,0
32,0,1,2,0.978719497,0.812470374,0.821119858,0.355054626,0.281722823,0
39,0,0,3,0.447251482,0.093021762,0.406846622,0.78881158,0.108363731,0
31,1,0,0,0.658848798,0.73235831,0.494403523,0.756423889,0.443700751,1
36,0,0,0,0.776342067,0.632297076,0.2470016,0.611992122,0.366949397,1
38,0,1,0,0.968000796,0.73995395,0.351662421,0.220825506,0.596360319,0
34,0,0,0,0.229206309,0.842855584,0.753927775,0.667233194,0.664991595,0
39,0,0,1,0.934373234,0.022741667,0.211729811,0.745397201,0.573692636,0
29,0,0,0,0.958044906,0.709707556,0.363164093,0.702858664,0.918125629,0
31,0,0,2,0.123091774,0.011962055,0.808562803,0.740191551,0.878884814,1
35,0,0,2,0.782451891,0.92859006,0.632346811,0.619249139,0.341264771,0
36,0,1,0,0.012667172,0.45239774,0.55965252,0.048231564,0.813276533,1
31,0,0,0,0.183392627,0.197637496,0.434796949,0.941461451,0.202551073,1
35,1,1,0,0.062734275,0.283068675,0.315511784,0.81336051,0.026460315,0
39,1,0,1,0.63039887,0.641661245,0.252050825,0.905753139,0.282903028,0
38,1,0,0,0.114725408,0.067696117,0.449833624,0.080823482,0.451526876,1
41,1,0,3,0.835764548,0.690162769,0.458474817,0.320979995,0.385566163,0
30,0,0,0,0.893067461,0.702612691,0.370024401,0.66263205,0.992799935,0
44,1,1,3,0.758815731,0.013850729,0.305235902,0.38780357,0.096122827,0
35,0,0,2,0.75624761,0.505207709,0.524088564,0.012480758,0.523695058,0
36,0,0,0,0.902336315,0.334502753,0.371514855,0.414534447,0.850671361,0
33,1,1,1,0.130001292,0.463133283,0.392991243,0.045018957,0.033406358,0
40,0,0,1,0.631862639,0.382215378,0.565127246,0.668014788,0.177542681,0
31,0,0,1,0.981245143,0.516327734,0.479098805,0.669158331,0.096517098,0
40,0,0,1,0.38861887,0.359381732,0.382600477,0.19906326,0.289742782,1
41,0,1,0,0.140988662,0.742462165,0.96866434,0.526794503,0.715490726,0
33,0,0,1,0.40509823,0.663661736,0.893046827,0.872293381,0.70723092,1
44,1,1,0,0.679495166,0.386743861,0.747250227,0.976032849,0.380223933,0
28,0,0,2,0.483104109,0.097911202,0.740839639,0.171616489,0.716635565,1
39,0,0,1,0.587496451,0.151053354,0.760858253,0.262697215,0.223431844,0
34,0,1,0,0.776294892,0.847607043,0.825860698,0.825791019,0.472485559,1
40,0,0,0,0.025337051,0.577769654,0.431578277,0.394647759,0.815693801,1
35,0,0,2,0.529744121,0.154758724,0.322919527,0.601756708,0.644915721,0
37,1,0,1,0.271667197,0.67542287,0.357555125,0.1860986,0.828117123,0
39,0,0,1,0.674152046,0.358759028,0.592764266,0.615598468,0.418973082,0
34,0,0,2,0.105717952,0.524218694,0.96561236,0.817279434,0.214789701,0
30,0,1,0,0.899041294,0.419800695,0.880429634,0.664561767,0.946187452,1
46,0,0,0,0.861690847,0.26474681,0.945973776,0.720409644,0.971600414,0
40,0,1,2,0.088675031,0.656804001,0.792392168,0.891194394,0.277765254,0
39,0,0,0,0.949935127,0.956641638,0.549944938,0.549302983,0.677944836,1
38,0,1,2,0.698409651,0.262767482,0.673882472,0.347595454,0.51770111,0
30,0,0,1,0.533955627,0.469909094,0.714703992,0.249736646,0.988323855,0
38,0,1,0,0.490120674,0.340249371,0.635983167,0.410300049,0.667513242,0
41,0,1,0,0.950536029,0.485359659,0.387231335,0.476107925,0.147263896,0
34,1,0,0,0.322865945,0.749058813,0.939539114,0.447018998,0.066661962,0
46,0,0,2,0.221472083,0.579254922,0.810451566,0.543781398,0.791886428,0
28,0,0,0,0.558964094,0.807121689,0.373305409,0.286100477,0.496735377,0
37,0,0,0,0.584749354,0.01875905,0.334349051,0.97699655,0.492681553,0
42,0,0,1,0.995006351,0.296625198,0.890056458,0.701609809,0.146619863,1
37,0,0,0,0.554178614,0.949360616,0.217348,0.335819761,0.151281001,0
34,1,0,0,0.62341107,0.881252992,0.727839773,0.109364488,0.304268604,0
36,1,0,0,0.216681054,0.748244265,0.627037524,0.326721977,0.862021435,0
37,0,0,1,0.348560464,0.075116747,0.195987202,0.976349457,0.512897306,0
37,0,0,2,0.542325035,0.132366855,0.200161644,0.030611589,0.361635091,1
32,1,0,3,0.695606371,0.279748116,0.809694781,0.779561767,0.406599991,0
47,0,0,0,0.407007048,0.799636836,0.542880545,0.111160033,0.823216519,0
48,0,0,0,0.59071421,0.977449448,0.162729268,0.352616587,0.944563285,1
30,1,0,0,0.277504096,0.362332994,0.877305904,0.124706103,0.392065668,0
32,0,0,1,0.588969755,0.651774074,0.814593987,0.074563905,0.760663568,1
38,0,0,0,0.716808146,0.430941125,0.206075202,0.165543578,0.771873507,0
41,1,0,1,0.347526353,0.938379114,0.329825608,0.816520279,0.488560946,0
35,0,0,0,0.888235922,0.657610614,0.973011194,0.807613057,0.405634047,0
43,0,0,2,0.613766953,0.281605471,0.993871014,0.796649869,0.854165033,0
38,0,0,1,0.859228222,0.955904594,0.128347819,0.156232552,0.958476541,0
43,0,0,0,0.092512924,0.537355125,0.752659784,0.813129331,0.822380494,0
32,0,1,1,0.070385383,0.966585296,0.073961695,0.801798661,0.111769323,0
30,0,0,1,0.970297335,0.087215447,0.29389781,0.099269715,0.540365895,0
34,1,0,0,0.597120655,0.829873326,0.256925594,0.911591203,0.426029216,0
42,0,1,0,0.437663481,0.684298814,0.876977359,0.803300599,0.616209478,0
35,0,0,1,0.736148423,0.08145448,0.035482197,0.934454929,0.014406882,0
38,0,0,0,0.775863837,0.639376398,0.545513232,0.39826462,0.319897948,1
32,0,1,1,0.564790016,0.458393428,0.008196163,0.250361421,0.740728848,0
39,0,1,1,0.41778486,0.378264207,0.062072376,0.869457729,0.284621096,0
40,0,0,0,0.635640564,0.064430363,0.468424149,0.001519568,0.804600658,0
35,0,0,2,0.597087745,0.705415372,0.877926381,0.349788931,0.932574721,0
40,0,0,1,0.364525689,0.227430706,0.064351056,0.344237455,0.059448782,0
32,0,0,0,0.266877323,0.903045646,0.576992482,0.938557241,0.331016807,1
31,0,0,0,0.410218562,0.123380645,0.73146542,0.410959259,0.854360738,0
34,0,0,2,0.301216653,0.640630472,0.817316336,0.496889572,0.043098171,0
46,0,1,1,0.956020054,0.542350061,0.010151731,0.457332826,0.218492413,0
27,0,0,0,0.611803098,0.596466328,0.815223412,0.661539965,0.429508937,0
42,0,1,2,0.030412521,0.347829523,0.484813797,0.515963511,0.966588909,0
36,1,1,0,0.234954144,0.542762947,0.758146691,0.021289292,0.022743841,0
47,0,1,1,0.360543266,0.432485731,0.071050135,0.483700044,0.84718606,0
37,0,1,0,0.478630624,0.939764936,0.475798492,0.907667258,0.692590077,1
41,0,0,1,0.035641443,0.861247627,0.679703426,0.65426994,0.077027235,0
39,0,0,0,0.371973226,0.032193044,0.556041967,0.576695047,0.557639695,0
32,0,0,1,0.944291362,0.912343255,0.308501577,0.593942046,0.704665033,0
34,0,0,0,0.444997705,0.506251781,0.952793945,0.312399145,0.68639234,0
35,1,0,0,0.312041236,0.600728607,0.230916526,0.154145382,0.983596526,0
38,0,0,0,0.628545167,0.540645902,0.140230296,0.451138106,0.211081509,0
32,0,0,2,0.58919004,0.125552859,0.825088911,0.091732893,0.249659295,0
22,0,0,0,0.204909982,0.704864273,0.178686372,0.765133015,0.532349575,0
32,0,0,2,0.826493993,0.535852492,0.545296888,0.027182272,0.459671671,0
33,0,0,1,0.946130064,0.154063938,0.668238889,0.043479951,0.742012147,0
34,0,0,0,0.262756158,0.409241155,0.015241512,0.348480439,0.523140745,1
39,0,0,1,0.14759657,0.102770085,0.424616597,0.436903393,0.921656504,0
41,0,0,0,0.918852924,0.52984252,0.654101385,0.619486553,0.186473875,0
38,0,0,0,0.840550682,0.713173809,0.405486611,0.387254185,0.122986194,0
31,0,0,0,0.704964337,0.644195634,0.997675697,0.885852762,0.362542011,0
30,0,0,1,0.147441412,0.345461755,0.549660788,0.035275246,0.882814933,0
37,0,0,1,0.498024966,0.84356593,0.67224743,0.895216464,0.137544182,1
35,0,0,2,0.299475692,0.857816651,0.170798284,0.832933399,0.507215871,1
32,1,0,0,0.030039988,0.507449766,0.105110865,0.028827291,0.873228072,1
40,0,0,2,0.89582075,0.665713362,0.966920643,0.08106144,0.770886884,0
40,0,0,0,0.93601978,0.245502626,0.606806578,0.811030156,0.615927239,0
28,0,0,2,0.651482488,0.493568608,0.076386214,0.690314838,0.776223435,1
32,0,1,1,0.186298055,0.810986659,0.182680173,0.41312729,0.512064891,0
32,0,0,1,0.620871595,0.405191502,0.563008967,0.727538477,0.609495733,1
30,1,0,1,0.558146518,0.232013082,0.866115918,0.846324105,0.370692001,0
38,0,0,0,0.770538028,0.381780442,0.781868514,0.209737287,0.485501821,0
31,0,0,1,0.121736203,0.127109333,0.729574025,0.68319669,0.633597928,0
40,1,0,0,0.744473293,0.077367753,0.991553605,0.667654507,0.406573946,0
33,1,0,0,0.054430815,0.053261337,0.458836735,0.985952375,0.633092261,0
40,0,0,0,0.000127218,0.606860337,0.711478769,0.178257622,0.728864727,0
43,0,0,3,0.199849076,0.643030852,0.268842001,0.63579763,0.717805107,0
34,0,0,2,0.736881163,0.516469102,0.387837477,0.588577595,0.288894816,0
46,0,1,2,0.826421488,0.694367242,0.390622785,0.965088049,0.130108737,0
36,0,0,1,0.35527143,0.951232371,0.648679638,0.019416894,0.333236488,0
40,0,0,2,0.603054099,0.265495125,0.547468629,0.590600576,0.380694404,0
36,0,0,0,0.475186993,0.635663008,0.452160062,0.698712141,0.979805005,0
44,0,0,0,0.56546322,0.425060026,0.8671829,0.387988593,0.069830166,0
35,0,1,0,0.345416923,0.692796704,0.546372983,0.759792204,0.331979013,0
38,0,0,0,0.378030125,0.941207083,0.769623743,0.530224888,0.910858148,0
41,0,1,2,0.894491829,0.542692657,0.325163248,0.088600819,0.435358353,0
29,0,1,1,0.023679869,0.820577776,0.223646292,0.096415039,0.421264099,0
41,0,0,0,0.319810206,0.683960255,0.314542123,0.979285858,0.217268458,0
41,0,0,2,0.706382187,0.867842883,0.772248277,0.350291618,0.818576883,0
48,0,0,2,0.945540183,0.834569978,0.840433097,0.543554723,0.742395446,0
40,0,1,2,0.902786988,0.544700792,0.629433934,0.083607137,0.833518106,0
31,0,0,0,0.404218375,0.533132647,0.926015698,0.127860172,0.815766219,0
37,0,1,2,0.671509546,0.373280065,0.359938692,0.55619467,0.056028628,0
35,0,0,3,0.365348429,0.916175165,0.622799062,0.411052693,0.575173241,0
26,0,0,2,0.604727935,0.350385666,0.880393054,0.792971289,0.565974061,1
33,1,0,3,0.480191394,0.318779477,0.285864435,0.901567518,0.876858095,1
39,0,0,1,0.586524928,0.369124352,0.272867876,0.439116758,0.438961099,1
32,0,0,0,0.770394597,0.860511598,0.982505815,0.854357392,0.537484914,0
45,0,0,1,0.598070267,0.919624704,0.286975961,0.591454429,0.909352369,0
36,0,0,0,0.286986376,0.521017847,0.142740358,0.831249128,0.998305779,0
25,0,1,3,0.916951724,0.862817975,0.470700997,0.717671654,0.44003965,1
21,0,0,0,0.122778313,0.823177893,0.986450188,0.104728347,0.919216351,1
35,1,0,1,0.633588862,0.263239001,0.883956177,0.471407302,0.424383642,0
38,0,0,0,0.406697376,0.846848197,0.98218085,0.351964879,0.386688805,1
35,0,0,2,0.925675879,0.039262223,0.340753368,0.439004298,0.5110096,0
27,0,0,0,0.14561236,0.86137432,0.260964428,0.11144112,0.664364584,0
29,0,1,2,0.418883512,0.256203497,0.833463335,0.860116676,0.20980462,1
38,0,0,0,0.526344234,0.640812956,0.930985178,0.08885772,0.411021861,0
49,0,0,2,0.328837241,0.014357198,0.368638744,0.343453888,0.190109722,0
39,0,0,0,0.318641412,0.464368992,0.309583325,0.240805472,0.845200721,0
32,0,0,2,0.185309876,0.960464184,0.109979687,0.816249584,0.86373816,0
45,0,0,0,0.129781304,0.929595081,0.589530134,0.690232747,0.92235345,0
42,0,0,0,0.638823346,0.207209728,0.280455738,0.247759948,0.812307112,1
38,0,1,2,0.874883472,0.038406631,0.368593822,0.920372486,0.674317953,0
34,0,0,2,0.531701512,0.615844118,0.787571805,0.454551718,0.998413799,1
28,0,0,1,0.720612265,0.899514921,0.99681396,0.931694187,0.589188384,1
40,0,1,2,0.538702935,0.629767063,0.497585473,0.935187359,0.719090997,0
41,1,0,2,0.235348331,0.31438947,0.564724487,0.469481159,0.713129701,0
31,0,0,1,0.869146369,0.372505794,0.79988434,0.974106825,0.965777552,1
28,0,1,1,0.157656563,0.177853948,0.163314444,0.852311104,0.32866347,1
38,0,0,1,0.486272472,0.294805635,0.569321578,0.538072794,0.232011116,0
39,0,1,1,0.887372444,0.619630937,0.530186259,0.773798935,0.539678197,0
35,1,0,1,0.735368375,0.78666369,0.052891799,0.37795589,0.088826648,0
40,0,0,0,0.012095214,0.007071991,0.014192008,0.831327523,0.184036358,1
42,0,0,0,0.415736522,0.138496119,0.134963482,0.008779236,0.466001599,0
31,0,1,0,0.276169944,0.524131933,0.284405605,0.876947947,0.197570151,0
35,0,0,2,0.455709854,0.816735586,0.470720223,0.630381572,0.529921624,0
42,0,1,2,0.267679853,0.277353906,0.67323139,0.2171533,0.598354166,1
43,0,0,1,0.073672693,0.915048266,0.875935009,0.293070272,0.04460521,1
42,0,1,0,0.602518115,0.194980719,0.870060268,0.937442132,0.966948577,0
41,0,0,1,0.501980437,0.898599346,0.456152883,0.003358325,0.711589475,0
32,0,0,0,0.217463115,0.124268813,0.506731604,0.06073502,0.69885656,0
31,0,0,1,0.500065066,0.726418581,0.660326077,0.220267333,0.512719049,1
36,0,0,0,0.451865423,0.2176368,0.029700223,0.910360645,0.306719764,1
36,0,0,1,0.894863384,0.830550865,0.318020464,0.205719245,0.384901107,1
46,0,0,2,0.678113085,0.639005361,0.310062104,0.099780355,0.162410632,0
35,0,1,0,0.992100343,0.573709305,0.764192299,0.017780289,0.938610001,0
41,0,0,3,0.906846622,0.90442843,0.973213786,0.103968386,0.637756182,0
47,0,1,1,0.975417714,0.331656799,0.47635614,0.579908803,0.351131294,0
37,0,1,0,0.82848507,0.236959138,0.852938608,0.655856955,0.421220781,0
42,0,0,2,0.138692184,0.34195581,0.548389901,0.66334094,0.782509653,0
42,0,0,0,0.711755509,0.456493289,0.712992352,0.673475396,0.65146336,0
40,0,0,0,0.027180146,0.946328742,0.418008564,0.951596644,0.91683873,0
36,0,1,0,0.512596592,0.807498379,0.181072627,0.421291707,0.571621341,1
40,0,0,1,0.072597341,0.80707983,0.805816679,0.825758617,0.668233488,0
28,0,0,1,0.982347414,0.917596064,0.605796039,0.010366142,0.3849334,0
31,0,0,0,0.232384928,0.085941565,0.681175296,0.961507191,0.682520455,0
42,0,0,0,0.78289045,0.344894537,0.168853587,0.167668387,0.621069092,1
40,0,1,0,0.821715509,0.305550258,0.167782463,0.93773626,0.358131565,0
28,0,0,2,0.176026531,0.058238949,0.478340539,0.471494577,0.252375797,1
37,0,0,0,0.217906507,0.900838678,0.279866869,0.47651397,0.62970864,1
39,0,0,0,0.547241608,0.729244641,0.529475903,0.393367087,0.810860756,0
33,0,0,0,0.712152602,0.957286445,0.912520255,0.605887328,0.16216783,0
46,0,0,0,0.424656458,0.550850866,0.850887665,0.193828342,0.143223387,0
32,0,0,0,0.411358052,0.993577735,0.372492182,0.349745074,0.252602967,1
35,0,0,1,0.738146739,0.480370107,0.662523558,0.831691893,0.048727745,0
36,0,0,2,0.412450498,0.870214869,0.937897881,0.243049769,0.181814954,0
39,0,0,0,0.182491418,0.965105913,0.521741634,0.586800323,0.451968947,0
34,0,0,1,0.124441606,0.115483477,0.898623241,0.326557767,0.576086317,0
38,0,0,0,0.200474154,0.432614781,0.602920413,0.212887549,0.36812031,0
37,0,0,0,0.360979856,0.957996465,0.544194877,0.233754889,0.696491245,0
39,0,0,0,0.158592006,0.588777235,0.951309067,0.835183952,0.214071811,1
43,0,0,1,0.316862563,0.831192609,0.417995483,0.08302255,0.173337395,0
40,1,1,0,0.934471932,0.809935831,0.593334034,0.111741844,0.949776467,0
39,0,0,3,0.762712305,0.562556256,0.472603808,0.638692463,0.959708812,0
43,0,1,1,0.853571335,0.500822987,0.518851162,0.876429134,0.375120072,0
31,0,0,0,0.697493,0.156432222,0.273437163,0.59112332,0.332451031,1
27,0,0,0,0.277751432,0.283090285,0.100147671,0.690711663,0.565027483,0
31,1,0,1,0.180869807,0.666889372,0.798649639,0.549629093,0.445747632,0
36,0,0,0,0.036376488,0.684262931,0.164241267,0.100006906,0.966921907,0
34,0,0,0,0.989783277,0.030811985,0.496279395,0.258146584,0.492988111,0
36,0,0,1,0.036646921,0.363502038,0.971972999,0.442200109,0.594040977,1
31,0,0,0,0.926921856,0.874991715,0.333381803,0.581332335,0.890995054,0
34,0,0,3,0.038302117,0.672822489,0.961001489,0.963010465,0.380639845,0
33,0,0,1,0.121719188,0.106868227,0.365327817,0.155265558,0.344748775,0
39,0,0,2,0.719117274,0.686081701,0.801538128,0.912026762,0.115072998,0
38,1,0,0,0.385318906,0.59066925,0.679160744,0.302214952,0.03684964,0
34,0,1,3,0.037714851,0.160367359,0.07229437,0.310044869,0.825406725,1
39,0,0,0,0.953075728,0.71862601,0.762570637,0.120289982,0.648861043,0
46,0,0,1,0.570122869,0.938090504,0.307664488,0.254415626,0.241721671,0
44,0,1,3,0.599650755,0.161600843,0.081594663,0.785997528,0.873468911,0
36,0,0,3,0.252639498,0.757739598,0.540247208,0.7020953,0.858321155,1
35,0,0,0,0.052562872,0.573759599,0.845637495,0.033472828,0.371958367,0
36,1,0,0,0.92017986,0.186669816,0.73206389,0.265054978,0.070541769,1
38,0,0,1,0.630051883,0.150800806,0.235947683,0.754179146,0.974345117,0
30,0,0,1,0.698317219,0.20209409,0.202812685,0.733391178,0.126142058,0
36,0,0,1,0.420892527,0.225943757,0.969926239,0.112804749,0.902969775,0
35,0,0,0,0.85240015,0.635692641,0.177800398,0.728692758,0.367605481,0
33,1,0,1,0.826738225,0.004644689,0.837509902,0.949002361,0.113217509,0
33,0,0,2,0.851122054,0.218187931,0.189983575,0.63043026,0.343780351,0
37,0,0,0,0.288738293,0.479987942,0.146415975,0.212150201,0.657326475,0
35,0,0,0,0.080409021,0.102178137,0.517913294,0.725721829,0.96424313,1
39,0,0,3,0.095996999,0.376603973,0.091526357,0.951687443,0.515282577,1
40,1,0,0,0.854834889,0.506451895,0.661297897,0.0462355,0.28102788,0
35,0,0,1,0.914441362,0.815904485,0.530076677,0.340735699,0.458568378,1
33,0,0,1,0.793812275,0.517490383,0.877483458,0.420195646,0.769012103,1
47,0,1,0,0.853368564,0.873014412,0.150722642,0.207883626,0.302295884,0
37,0,1,0,0.883174627,0.35573135,0.878847566,0.61753583,0.171209459,1
32,0,0,3,0.215477088,0.959051905,0.922044276,0.025950251,0.289723839,1
35,0,0,3,0.179402662,0.24475491,0.704218746,0.699472936,0.151902454,0
32,0,1,0,0.856179301,0.676097465,0.429083249,0.404957685,0.935954498,0
35,0,0,3,0.259108868,0.204951977,0.334557155,0.376202884,0.974626668,0
38,0,1,2,0.695372974,0.226083817,0.499218023,0.281660109,0.535788742,1
34,0,0,3,0.195545911,0.062410328,0.827295235,0.420519656,0.898360609,0
30,0,0,1,0.431764128,0.878818052,0.0674289,0.213998825,0.514919706,0
28,0,0,2,0.008137909,0.178316961,0.930073661,0.305045223,0.308886701,0
35,0,0,0,0.728950243,0.592113608,0.798649141,0.723281101,0.273776452,1
34,0,1,0,0.855769536,0.15965095,0.513133355,0.498508092,0.586411636,0
30,0,1,0,0.620156666,0.916470048,0.93095672,0.356917632,0.743669806,1
32,0,1,0,0.828792017,0.433919155,0.493118724,0.888656479,0.553599957,0
38,0,0,2,0.350894274,0.804510547,0.175558524,0.191733963,0.559983539,1
30,0,0,0,0.670188333,0.918547129,0.716968905,0.190162804,0.036056602,1
38,0,0,0,0.876471472,0.454894962,0.968722121,0.09912718,0.594903741,1
37,0,0,0,0.918110933,0.114587026,0.985709265,0.829160909,0.213216767,0
43,0,0,0,0.656873168,0.586692707,0.426153125,0.572646874,0.162138875,0
36,1,0,1,0.089729994,0.371217731,0.497739117,0.469400203,0.808064288,0
32,0,0,2,0.123489798,0.602307853,0.732550529,0.023018084,0.567628146,0
33,0,0,2,0.257743408,0.836682553,0.090229313,0.115913303,0.647784422,0
34,0,0,0,0.358025201,0.207005505,0.428699212,0.15792627,0.146238398,0
36,1,0,2,0.269242159,0.435781207,0.974384572,0.897847489,0.839457701,1
30,0,0,0,0.89855884,0.640390738,0.162078449,0.618316089,0.48090009,0
46,0,0,0,0.664353174,0.454235844,0.478901136,0.553832134,0.024749402,0
36,0,0,0,0.606698863,0.868630726,0.456814058,0.332150847,0.9011992,0
