ages,gender,religion,role,agr_bhv,rel_fnt,hst_twd_for,lvl_rct_act,crt_agr_lvl,rel_agr,is_current_threat,prob_threat
32,0,0,0,0.184712603,0.986102056,0.999967008,0.278817383,0.396138884,0.198450663,,
40,0,0,0,0.175190688,0.406593533,0.263666464,0.179359911,0.777279081,0.077607849,,
42,0,1,0,0.839740114,0.246266866,0.411105278,0.527516169,0.588666159,0.225312374,,
30,0,0,2,0.360569824,0.709930524,0.392549462,0.4345397,0.505503655,0.278894139,,
43,1,0,2,0.502967849,0.610456557,0.031639551,0.013604878,0.702270856,0.334525438,,
38,0,1,1,0.539935563,0.714165274,0.301134586,0.879578195,0.681937161,0.420121418,,
38,0,0,0,0.138732339,0.595924589,0.00587428,0.561526539,0.58090334,0.090074773,,
36,0,1,0,0.319095077,0.650412423,0.178358994,0.877066928,0.171983113,0.226122143,,
33,0,0,1,0.667902665,0.490658871,0.73120585,0.586311337,0.909437302,0.357048318,,
36,0,0,3,0.163091325,0.877465943,0.107759609,0.89629541,0.443211858,0.155917654,,
33,0,0,2,0.131338693,0.668510745,0.955461742,0.369223963,0.170939141,0.095661072,,
39,0,0,0,0.465314086,0.676671221,0.537124912,0.739402644,0.520620485,0.343050507,,
41,0,0,0,0.070338181,0.445156572,0.401723482,0.752680266,0.80042361,0.034114427,,
39,0,0,1,0.015110622,0.417403958,0.138368213,0.173124364,0.45257315,0.00687184,,
32,0,0,1,0.381074089,0.867559609,0.28367114,0.185845718,0.056426343,0.360199334,,
37,1,0,0,0.547135441,0.578844214,0.61913769,0.554206495,0.849467998,0.34505689,,
26,1,0,0,0.016772327,0.583426344,0.234093324,0.305458211,0.791151451,0.010661383,,
29,0,1,0,0.523164739,0.404504108,0.064764645,0.432225557,0.594003601,0.230566157,,
37,0,0,0,0.379275114,0.624175797,0.070670338,0.560861924,0.263862992,0.257926184,,
43,0,0,0,0.106299551,0.912282942,0.578009363,0.05545539,0.591713965,0.105656239,,
42,0,1,2,0.219931058,0.393927633,0.569791659,0.40976013,0.248794197,0.094392431,,
30,0,0,0,0.104138806,0.674878174,0.655693771,0.00717372,0.834617777,0.076572378,,
38,0,0,0,0.354019539,0.577122132,0.758747679,0.323747422,0.430990793,0.222602031,,
42,0,0,1,0.399016869,0.752293904,0.733254273,0.702911624,0.645547938,0.327049101,,
25,1,0,0,0.583794818,0.362271494,0.230529327,0.198698999,0.813234929,0.230424449,,
36,0,0,2,0.100200154,0.369463849,0.514579437,0.425106675,0.880720938,0.040334298,,
38,0,1,0,0.182091218,0.635358777,0.862375927,0.729853067,0.300090746,0.12604981,,
41,0,1,2,0.509298927,0.753403539,0.26591429,0.397362974,0.287589339,0.418056112,,
36,1,0,0,0.617443426,0.749480659,0.92055932,0.561509832,0.197289873,0.504187137,,
31,0,0,3,0.517361449,0.703809825,0.11325667,0.063140942,0.233641415,0.396719502,,
37,0,0,0,0.461660081,0.749853027,0.290632788,0.656378672,0.807556212,0.377166084,,
36,1,0,0,0.64200568,0.445262089,0.154425031,0.853962095,0.568003588,0.311450297,,
32,0,0,2,0.124977049,0.51730839,0.646630912,0.430457301,0.724560235,0.070439124,,
33,0,0,2,0.062944724,0.616422082,0.468530363,0.327140526,0.445502865,0.042273838,,
35,0,0,2,0.216521965,0.654831797,0.92035107,0.026162004,0.438522344,0.15447773,,
36,0,0,0,0.818270058,0.344557591,0.491661957,0.666514846,0.473370909,0.307179793,,
39,0,0,2,0.916547211,0.600386773,0.627891382,0.51173031,0.854490607,0.599542695,,
35,0,0,1,0.138060258,0.859268299,0.450850152,0.299755278,0.542065344,0.129250321,,
36,1,0,0,0.489491517,0.614189103,0.237071235,0.188775535,0.816838872,0.327552891,,
31,0,0,1,0.326783343,0.860714635,0.47104795,0.261755612,0.385031778,0.306445508,,
32,0,0,3,0.268220003,0.840520437,0.614071109,0.82236259,0.640817313,0.245625585,,
41,0,0,1,0.478569571,0.504372406,0.631426062,0.474350026,0.139207293,0.262984747,,
39,0,0,0,0.383342448,0.735054098,0.813047567,0.628629132,0.749207199,0.307001414,,
40,0,1,0,0.853938917,0.477856948,0.26000344,0.339732361,0.242207623,0.444589162,,
28,0,0,2,0.514904599,0.650606308,0.283828851,0.016681836,0.876131983,0.364988517,,
34,1,0,1,0.547273489,0.637704766,0.175340449,0.050233873,0.442861657,0.380240378,,
36,0,0,0,0.36396461,0.337899325,0.266598121,0.013583652,0.453331498,0.133992547,,
38,0,0,2,0.227580749,0.556058342,0.267163588,0.332444492,0.391883449,0.137876434,,
29,0,1,0,0.293588862,0.626385461,0.785011334,0.312979551,0.573878029,0.200362021,,
37,0,0,0,0.346788338,0.621066728,0.045901743,0.363242423,0.478529265,0.234658834,,
44,0,0,0,0.211291226,0.698622228,0.446589357,0.405737383,0.71382646,0.160826653,,
27,0,0,0,0.007457272,0.401031223,0.156534066,0.533636142,0.877500429,0.00325831,,
36,0,0,0,0.517678744,0.716335879,0.391003581,0.274983128,0.527112933,0.404027753,,
39,0,1,1,0.414822598,0.634386945,0.119813542,0.940506753,0.757661378,0.286715258,,
36,0,0,2,0.220712132,0.655025739,0.16396293,0.500269895,0.057178219,0.157513845,,
37,0,0,0,0.082832574,0.698532559,0.296506327,0.649006641,0.623051082,0.063040837,,
31,0,0,1,0.45341563,0.61897671,0.691743412,0.33099356,0.847805026,0.305777098,,
31,0,0,0,0.373973238,0.454176062,0.048303786,0.32191186,0.409806235,0.185054191,,
37,0,0,0,0.931778792,0.527659881,0.658592302,0.097747094,0.645603525,0.535674604,,
37,0,0,0,0.312419032,0.583156286,0.825245963,0.0156794,0.410486913,0.198498214,,
38,0,0,1,0.492849211,0.37337745,0.608205497,0.466803566,0.855216162,0.20049166,,
36,1,0,1,0.299315392,0.773249619,0.715462763,0.369336737,0.476859158,0.252163908,,
37,0,1,2,0.460923962,0.655309092,0.585406763,0.693083527,0.575402103,0.329086177,,
34,0,0,2,0.510255343,0.538238809,0.409871582,0.65516539,0.273960716,0.299224211,,
33,0,1,2,0.523052941,0.771562987,0.24209655,0.910947863,0.337924769,0.439694663,,
34,0,0,2,0.038990845,0.695836629,0.689878156,0.893141617,0.752738826,0.029559977,,
29,0,0,0,0.195072969,0.412808733,0.343194423,0.746814541,0.43754264,0.087736465,,
33,1,0,0,0.546438733,0.887568127,0.652295352,0.187158359,0.363096148,0.528417673,,
44,1,0,0,0.318473179,0.668515063,0.388672973,0.137861351,0.260647552,0.231962735,,
33,0,0,0,0.408883467,0.427545372,0.298485198,0.53719247,0.224644512,0.190465325,,
30,0,0,0,0.264416568,0.661008957,0.422203731,0.489136537,0.966886536,0.190427721,,
41,0,0,1,0.241549443,0.562785427,0.466080982,0.33444518,0.636111517,0.148109544,,
34,1,1,0,0.360407672,0.815904565,0.389115323,0.346953863,0.723176506,0.320381588,,
38,0,0,0,0.18004531,0.565398564,0.463148275,0.652460894,0.680907059,0.110909992,,
30,0,0,2,0.567689964,0.797371527,0.393092208,0.200197273,0.23440991,0.493180732,,
37,0,0,0,0.078777742,0.600072397,0.134590015,0.017008209,0.64702253,0.051504045,,
35,0,0,0,0.605637294,0.530026365,0.71985689,0.600844273,0.811201076,0.349739145,,
37,0,1,2,0.422024294,0.500664888,0.402499539,0.60501811,0.199759861,0.230207118,,
34,0,0,0,0.173550117,0.540421908,0.667211329,0.346235628,0.556611853,0.102186146,,
30,0,0,1,0.766287211,0.611317866,0.599568575,0.036781299,0.265748158,0.510379035,,
32,0,1,0,0.239480036,0.455650182,0.93898381,0.359931406,0.764982896,0.118887179,,
45,1,0,1,0.201679219,0.586238807,0.36251723,0.121924825,0.264913491,0.12881602,,
34,0,0,0,0.742735266,0.495254228,0.260788004,0.742108831,0.814392343,0.400771101,,
37,0,0,0,0.583331844,0.500549876,0.758636462,0.730887206,0.801269621,0.318124563,,
33,0,0,1,0.164722986,0.547939231,0.635983016,0.147538741,0.457972602,0.098337862,,
39,0,0,0,0.316237364,0.447797483,0.378257318,0.193339879,0.856278246,0.154286877,,
33,0,0,1,0.364461255,0.610523638,0.259196304,0.763622362,0.308905242,0.242430921,,
35,0,0,2,0.160281213,0.512767561,0.649455859,0.377188237,0.498449903,0.089544172,,
38,0,0,1,0.833628714,0.827694129,0.325962765,0.527674703,0.696414213,0.751755649,,
29,0,0,0,0.531773671,0.688053062,0.365833584,0.318583919,0.492495807,0.398641881,,
40,0,0,2,0.948095833,0.509872742,0.634217647,0.064583041,0.303572293,0.526681657,,
33,0,0,0,0.068669495,0.489976373,0.563702723,0.944084604,0.424315708,0.03665837,,
34,1,0,0,0.596669342,0.771093004,0.32540454,0.502627225,0.735780813,0.501273386,,
45,0,1,0,0.437721245,0.513848434,0.720009206,0.066784319,0.1196565,0.245056837,,
40,0,0,2,0.34740654,0.338821576,0.594117905,0.082135249,0.537544505,0.128245817,,
27,0,0,0,0.338234116,0.543386205,0.821290379,0.802429052,0.432190104,0.200244308,,
31,0,0,2,0.084033442,0.564671941,0.654557415,0.076917955,0.660771454,0.051699045,,
38,0,0,0,0.868382451,0.338975406,0.303893308,0.555192122,0.635965726,0.320710655,,
33,1,0,0,0.702688881,0.56130629,0.383356536,0.76020724,0.530302431,0.429731462,,
43,0,0,0,0.755976553,0.722228982,0.21036937,0.946669469,0.610701105,0.594863604,,
36,0,0,0,0.178725843,0.722626408,0.562619283,0.199650561,0.518039289,0.140713363,,
41,0,0,1,0.338559831,0.726874773,0.518674044,0.262274881,0.86977085,0.268119985,,
29,0,0,0,0.372343382,0.411428372,0.716525854,0.573465107,0.237883572,0.166906034,,
38,0,1,0,0.134141736,0.574559096,0.085745169,0.046817774,0.177771956,0.083971669,,
33,0,0,2,0.367780009,0.860203339,0.596677478,0.734054811,0.485445427,0.344685809,,
47,0,0,2,0.28391126,0.555147674,0.638150309,0.263559468,0.468461032,0.171721749,,
33,0,0,0,0.552127799,0.715416853,0.609383974,0.206417999,0.369321384,0.430361032,,
28,0,0,1,0.393392416,0.272614293,0.426397067,0.65751535,0.016234162,0.116844632,,
29,0,0,0,0.133869864,0.662003588,0.740082289,0.36256824,0.917248816,0.096555568,,
22,0,0,0,0.649027931,0.592469912,0.157272023,0.389319395,0.756287245,0.418951594,,
30,1,0,0,0.293721048,0.803756644,0.763252766,0.007057259,0.402895364,0.257213527,,
25,0,0,1,0.240317985,0.686080283,0.503977009,0.278299096,0.67179553,0.179636826,,
36,0,0,2,0.279385164,0.563639097,0.680129791,0.38938085,0.835054393,0.171568918,,
32,0,0,1,0.420965536,0.871470342,0.222188011,0.451688389,0.331689756,0.399699233,,
40,0,0,0,0.089069493,0.454187609,0.283421153,0.271763968,0.606740812,0.044075619,,
33,0,0,1,0.074502384,0.63578897,0.424714488,0.087998468,0.381169663,0.051608034,,
34,0,0,0,0.153707922,0.639772252,0.331839318,0.026530928,0.555166867,0.107141029,,
39,0,0,1,0.246609913,0.761779135,0.096469846,0.965782522,0.770141511,0.204679225,,
36,0,0,1,0.275704385,0.348848733,0.298819992,0.426523745,0.375520574,0.104788828,,
37,0,0,0,0.681455685,0.578673021,0.443178121,0.587248475,0.888180765,0.429640304,,
31,0,0,0,0.470330497,0.608700274,0.423646239,0.367637564,0.268884891,0.311918258,,
37,0,0,1,0.464511414,0.543476302,0.763384593,0.324410723,0.216380748,0.275049691,,
38,0,1,0,0.074747204,0.642684335,0.453934956,0.244975628,0.39163093,0.052339169,,
48,0,0,0,0.495141803,0.516823307,0.738672703,0.038495977,0.809755315,0.278808394,,
40,0,1,1,0.172269035,0.758594558,0.462480995,0.164020447,0.289378963,0.142380694,,
34,0,0,2,0.480354161,0.327673221,0.809396665,0.266377235,0.332863309,0.171489158,,
40,0,0,2,0.486119959,0.488400624,0.374637399,0.394418995,0.401079062,0.258674622,,
40,0,0,0,0.358606597,0.913491349,0.832661458,0.982941602,0.504104893,0.356908485,,
27,0,1,0,0.287578902,0.362076944,0.63731597,0.205688812,0.716209395,0.113446748,,
36,0,0,1,0.794128792,0.448674683,0.907369121,0.957295712,0.373878943,0.388201015,,
36,1,0,0,0.131818843,0.566459103,0.050613564,0.328151364,0.913785789,0.081354244,,
40,0,0,1,0.246239137,0.671964405,0.237714397,0.12130557,0.460739909,0.180275833,,
34,1,0,1,0.356346078,0.270144271,0.719882613,0.758888819,0.733966215,0.104882228,,
33,0,0,0,0.409444139,0.630683653,0.68452942,0.448951847,0.388377359,0.281345772,,
36,1,1,0,0.40746862,0.629905104,0.550587497,0.408156362,0.532795787,0.279642681,,
41,0,0,0,0.50764634,0.576539866,0.20103629,0.355708414,0.599280855,0.31887815,,
35,0,0,0,0.123740207,0.622224815,0.387655982,0.298450163,0.076125597,0.083886549,,
38,0,0,1,0.629689986,0.702678617,0.106604375,0.406614497,0.755042333,0.482078414,,
31,0,0,1,0.233496775,0.920132493,0.102505997,0.444382536,0.837780963,0.234080596,,
43,0,0,0,0.195279615,0.451388191,0.098212167,0.495028143,0.496960427,0.096037592,,
35,0,0,1,0.225849433,0.487569679,0.419113729,0.911078668,0.312941617,0.11997475,,
31,0,0,2,0.012397627,0.522175369,0.063557779,0.419783862,0.539110401,0.007053247,,
42,0,0,1,0.664486457,0.761477,0.65411587,0.957166269,0.531412343,0.551286154,,
38,0,0,0,0.353153846,0.809052841,0.400553679,0.14545264,0.859739351,0.311297037,,
35,0,0,1,0.396832011,0.481690714,0.793106465,0.10995861,0.624754293,0.208261567,,
34,0,0,1,0.270530165,0.625008799,0.093993647,0.110879147,0.770925708,0.184219665,,
35,0,1,2,0.040550236,0.67542916,0.514991885,0.236588998,0.526911784,0.029840586,,
30,0,0,0,0.547076173,0.220718727,0.353463023,0.294419981,0.569003264,0.131559176,,
35,0,0,2,0.261874994,0.628689794,0.620613757,0.066143049,0.27209729,0.17937611,,
28,0,1,1,0.138433612,0.434406399,0.232681895,0.773284973,0.776075992,0.065519704,,
37,1,0,3,0.10735077,0.716710094,0.276706175,0.037998223,0.792565437,0.083826792,,
41,0,1,0,0.398767103,0.629298092,0.319814493,0.713733543,0.227341108,0.273407169,,
33,0,1,1,0.395528113,0.521831917,0.506964147,0.600364098,0.407164732,0.224875507,,
36,0,1,3,0.188531846,0.465679632,0.069557735,0.22476513,0.795543232,0.095654658,,
40,0,0,0,0.557252848,0.568800407,0.461888405,0.266445452,0.900619201,0.345339579,,
38,0,1,0,0.021524691,0.754687496,0.754501795,0.328872631,0.085303496,0.017698573,,
40,0,0,2,0.452484996,0.863395748,0.03856197,0.317028506,0.276405243,0.425645699,,
36,0,0,0,0.156136352,0.313341792,0.560630868,0.172880508,0.985907531,0.053303596,,
35,0,0,0,0.407631022,0.409135694,0.179202712,0.423445507,0.501075586,0.181705787,,
35,0,0,0,0.138811045,0.419625342,0.224847705,0.420186771,0.591643742,0.063462897,,
46,0,1,1,0.437736182,0.608419133,0.358040417,0.52928806,0.677223747,0.290167968,,
44,0,0,0,0.230726012,0.566166243,0.52011821,0.338189386,0.305993052,0.142322869,,
35,0,0,2,0.102485624,0.469777291,0.263654537,0.850983026,0.750924921,0.05245527,,
43,0,0,0,0.316840364,0.477020546,0.304641036,0.024294875,0.714270308,0.164668962,,
34,0,0,1,0.435031757,0.513376828,0.205029222,0.371909349,0.172723738,0.243327606,,
26,1,0,0,0.658357557,0.780191544,0.682172932,0.696158048,0.647464681,0.559625151,,
43,0,0,2,0.544940922,0.711400141,0.391383555,0.11221776,0.654237157,0.422374343,,
33,0,0,0,0.754742387,0.602399754,0.66711449,0.381102307,0.221709342,0.495356296,,
33,0,0,2,0.326113099,0.425628278,0.244653322,0.371086956,0.217100166,0.151228233,,
36,0,1,0,0.708259629,0.649496209,0.403814049,0.384656871,0.081990647,0.501191005,,
36,0,0,2,0.030852347,0.791995079,0.564083198,0.185351862,0.581909083,0.026622255,,
43,0,0,0,0.709025767,0.785106261,0.767792012,0.114005257,0.21670773,0.606491361,,
38,0,0,0,0.356581403,0.436831586,0.62750643,0.821126707,0.474505,0.169709785,,
37,0,0,2,0.553522609,0.530373211,0.239776617,0.343155662,0.807407343,0.319853498,,
35,0,0,1,0.378511739,0.644813428,0.440603196,0.540242594,0.179531893,0.265917909,,
36,0,0,0,0.158181303,0.629228393,0.477130758,0.180239993,0.654065431,0.108442025,,
32,0,1,0,0.573865601,0.398628605,0.638190332,0.115460839,0.255948615,0.249237171,,
39,0,0,1,0.275810123,0.492848563,0.03925487,0.319300491,0.681899003,0.148100954,,
35,0,0,2,0.099704996,0.58418994,0.423978683,0.56994279,0.813000986,0.063460743,,
41,0,0,0,0.395472911,0.725436832,0.414581652,0.196108707,0.078067733,0.312572311,,
36,0,0,0,0.746726979,0.523774656,0.062666996,0.487069723,0.474364302,0.426128403,,
37,0,0,0,0.742764662,0.596882804,0.710750924,0.951666235,0.281251172,0.483030397,,
33,0,1,0,0.209113924,0.777983078,0.368997963,0.363353757,0.463435584,0.177250416,,
31,0,0,2,0.477289567,0.587697812,0.567872733,0.262247625,0.570952159,0.30561184,,
43,0,0,0,0.10398741,0.563883406,0.59534002,0.278389723,0.567678867,0.063885785,,
36,1,0,2,0.309093137,0.906152632,0.531175726,0.639038258,0.327773769,0.305158083,,
38,0,1,1,0.197843294,0.68412519,0.653575316,0.473012572,0.784392498,0.14746572,,
33,0,0,1,0.147152254,0.033561098,0.769191393,0.440574238,0.696900655,0.005380681,,
36,0,0,1,0.113850047,0.632396233,0.718293787,0.424998507,0.29515681,0.078443443,,
40,0,0,2,0.194880577,0.701390563,0.985820707,0.58699036,0.686522645,0.148923294,,
37,0,0,0,0.359687595,0.603444947,0.551830663,0.737756759,0.860324957,0.236481557,,
37,0,0,1,0.670305302,0.474986305,0.459972621,0.390758835,0.419854523,0.346886903,,
33,0,0,2,0.729853012,0.390913699,0.431725902,0.24393601,0.213281559,0.310849702,,
41,0,0,1,0.498980108,0.365076035,0.560370724,0.095833995,0.848766448,0.198472673,,
30,1,1,1,0.296588678,0.783351303,0.600564746,0.546817867,0.557281499,0.253130979,,
26,1,0,2,0.197144555,0.788590709,0.498881097,0.711455544,0.720110229,0.169383306,,
33,0,1,1,0.336902832,0.550578539,0.684674277,0.058269242,0.824648273,0.202096178,,
39,0,0,0,0.407979826,0.636732242,0.924505873,0.668799851,0.270394943,0.283028187,,
31,0,0,0,0.546523935,0.791128985,0.830465243,0.127082428,0.422578909,0.471075636,,
33,0,0,0,0.371264106,0.621005359,0.612385944,0.330136777,0.747122406,0.251195857,,
37,0,0,0,0.563088814,0.821706801,0.004284445,0.070815472,0.203391077,0.504113052,,
36,0,0,0,0.964248734,0.653174884,0.382888789,0.119861494,0.471191773,0.686203162,,
38,0,0,1,0.726827552,0.71612744,0.897585432,0.835539909,0.516161199,0.56709505,,
32,0,0,3,0.758039622,0.697747119,0.583752024,0.760051887,0.5757566,0.576267489,,
29,0,1,0,0.41517711,0.514643246,0.066942327,0.109773853,0.43510591,0.232795102,,
34,0,0,0,0.499746698,0.523967855,0.963484169,0.217718703,0.80931599,0.285291437,,
44,0,0,2,0.213214687,0.848032072,0.519475746,0.266816383,0.664852262,0.196998788,,
35,0,1,2,0.389183093,0.415357526,0.331290927,0.632748182,0.493471759,0.176120622,,
40,0,0,0,0.11366272,0.653572788,0.59434186,0.746701146,0.149358501,0.080936826,,
37,0,0,1,0.410538378,0.366307164,0.623912896,0.375681628,0.745686248,0.163845054,,
24,0,0,3,0.24850944,0.659473817,0.724589438,0.296476199,0.598032944,0.178556066,,
36,0,0,2,0.26647874,0.583615951,0.162100932,0.76745495,0.287619011,0.169443097,,
38,1,1,2,0.523019875,0.569894281,0.383322625,0.25632915,0.876632862,0.324748124,,
39,1,0,0,0.214493094,0.770579228,0.822397165,0.839012361,0.323293131,0.180079706,,
41,1,1,0,0.691843966,0.559176112,0.328749901,0.200907549,0.745336278,0.421493545,,
32,0,1,3,0.606045113,0.729698717,0.445839525,0.333611758,0.561621598,0.481817641,,
34,0,0,1,0.155165321,0.70686343,0.710540928,0.354855033,0.539075752,0.119499019,,
41,0,0,1,0.020189843,0.415248225,0.29659782,0.090104777,0.44046982,0.009134292,,
43,0,0,2,0.411659211,0.616565968,0.271005277,0.46878774,0.436619325,0.276535918,,
43,0,0,0,0.03088856,0.607436597,0.120585621,0.335554313,0.082976645,0.020442442,,
39,0,0,1,0.722300981,0.444486978,0.585660221,0.438798392,0.779955524,0.349793236,,
34,0,0,1,0.479052988,0.509997968,0.130793872,0.203342949,0.090277764,0.266186582,,
33,0,0,0,0.385454171,0.620707715,0.514708746,0.145247883,0.078820745,0.260671802,,
43,0,0,2,0.332142341,0.686618999,0.786825973,0.699237169,0.730859978,0.248470148,,
35,0,0,3,0.405617429,0.624109307,0.787019532,0.102901322,0.78511858,0.275810901,,
38,0,0,2,0.296364234,0.627252643,0.741984867,0.455942267,0.690372694,0.202536104,,
35,0,0,0,0.430416532,0.693710085,0.33400402,0.267670528,0.461951845,0.325312771,,
46,0,0,0,0.083052881,0.349894345,0.490813524,0.338981093,0.920739953,0.031661084,,
36,0,0,2,0.533969138,0.697502688,0.108563496,0.785013415,0.901810539,0.4057852,,
28,0,0,1,0.389641063,0.854139312,0.804304153,0.494266085,0.910151374,0.362599825,,
38,0,0,0,0.409207729,0.751219477,0.612985893,0.340579521,0.801909574,0.334922888,,
42,0,1,0,0.267390701,0.866474986,0.142497537,0.450435993,0.901169794,0.252427397,,
36,1,0,0,0.444275553,0.445791468,0.81029847,0.240154697,0.346569998,0.215783548,,
34,0,0,2,0.530188179,0.622561181,0.246558322,0.627857791,0.766621018,0.359621989,,
32,0,0,3,0.386483844,0.739125196,0.32287709,0.393616823,0.698457311,0.311231476,,
38,0,0,0,0.711648659,0.461579944,0.184337866,0.465457779,0.982411986,0.357887661,,
40,0,0,0,0.373699079,0.47833395,0.482333711,0.865335164,0.484472274,0.194754452,,
36,0,0,1,0.518765576,0.579863003,0.022963229,0.691251155,0.354565037,0.327740952,,
45,0,1,0,0.067127618,0.469192109,0.441564321,0.849700119,0.3248408,0.034315165,,
34,0,0,2,0.037871797,0.480773074,0.192544333,0.744633528,0.491624114,0.01983765,,
27,1,0,2,0.493711886,0.598504065,0.447503221,0.745889487,0.529575675,0.321939932,,
34,1,1,0,0.814494362,0.578799711,0.89143188,0.182713933,0.625458695,0.513630196,,
41,0,0,0,0.317919677,0.428993882,0.189619521,0.372589023,0.980141211,0.148594477,,
43,0,0,0,0.267716015,0.50531108,0.548254859,0.144697244,0.846104147,0.147389767,,
38,0,0,1,0.574466293,0.626001196,0.689105648,0.577991054,0.45937799,0.391808519,,
39,0,0,0,0.531699103,0.601395114,0.585360773,0.392324109,0.397431862,0.34838543,,
31,1,0,2,0.555004956,0.697623347,0.402216997,0.424380068,0.990519528,0.421844147,,
27,0,1,1,0.273755934,0.881371974,0.175331516,0.795274252,0.19332876,0.262879632,,
35,0,0,0,0.289043708,0.462963329,0.04584054,0.598089588,0.811084441,0.145795551,,
31,0,0,0,0.532879728,0.897884488,0.800132174,0.351534914,0.684886815,0.521295322,,
32,0,0,0,0.387298507,0.506758549,0.444978526,0.438620381,0.995644129,0.21383612,,
37,0,0,0,0.562214117,0.683670147,0.510288675,0.204495035,0.889928001,0.418776712,,
37,0,0,3,0.331915203,0.646918883,0.999858139,0.470320305,0.42135761,0.233943581,,
37,0,0,1,0.285904943,0.582494162,0.538755573,0.32608617,0.937297278,0.181446001,,
38,0,0,0,0.135309954,0.558630867,0.477806086,0.572195768,0.54043106,0.082354784,,
37,0,0,0,0.111610869,0.382684566,0.617163169,0.726606375,0.420439387,0.046535201,,
32,0,0,0,0.531959205,0.847005293,0.857170505,0.693105794,0.618603238,0.490906308,,
34,0,0,0,0.858452636,0.613583914,0.296037004,0.466139145,0.5708455,0.57388446,,
40,0,0,1,0.51604414,0.605124186,0.058019526,0.659191587,0.625298242,0.340224452,,
41,0,0,1,0.648178222,0.3431095,0.316932742,0.740479743,0.877274242,0.242304421,,
34,1,0,0,0.3303706,0.745738565,0.70084985,0.370867475,0.535661403,0.268424502,,
28,1,0,2,0.491675088,0.564836424,0.241952833,0.30265677,0.797856621,0.302576405,,
42,0,0,2,0.135558355,0.594616303,0.111898609,0.363993157,0.764569904,0.087820774,,
39,0,0,1,0.480145778,0.527573471,0.654087393,0.245974274,0.25814964,0.275988016,,
29,0,0,0,0.317526871,0.563791807,0.421549555,0.508781228,0.841783163,0.195044363,,
22,0,1,0,0.100469626,0.577943726,0.2118368,0.311985861,0.946291833,0.063263687,,
44,1,0,0,0.530426535,0.4975926,0.671337438,0.272110546,0.469913659,0.287563205,,
36,0,0,2,0.523047588,0.671362371,0.952712889,0.421206241,0.627161173,0.382588895,,
32,0,0,2,0.040198816,0.530739504,0.376308115,0.398147043,0.622855695,0.023244962,,
34,0,0,1,0.587721944,0.639487198,0.531190301,0.510008014,0.308187419,0.409484928,,
35,0,1,0,0.263363997,0.57781774,0.996642642,0.63177856,0.554137292,0.165798821,,
41,0,0,0,0.444929494,0.579886874,0.074282916,0.63697863,0.507663483,0.281105042,,
32,0,0,0,0.505793197,0.661044414,0.350078142,0.457416832,0.702391181,0.36428206,,
29,0,1,2,0.715875445,0.525405824,0.454097996,0.277356903,0.292795682,0.409794862,,
33,0,0,3,0.152982708,0.512268847,0.653477826,0.240614602,0.059654003,0.085383598,,
33,0,0,0,0.081466892,0.582401881,0.481116533,0.255041926,0.665839182,0.051693755,,
34,0,0,1,0.556245632,0.825928078,0.464789073,0.270598658,0.472250976,0.500544858,,
41,0,0,0,0.267110732,0.638893275,0.416853518,0.293672252,0.277513673,0.18593186,,
32,0,0,1,0.246290428,0.537494519,0.412492908,0.239011646,0.597050235,0.144230043,,
37,0,0,0,0.300363809,0.540810024,0.209669328,0.509201581,0.268995613,0.176980939,,
42,0,0,0,0.235204715,0.362375222,0.752751162,0.202290619,0.846888468,0.092862138,,
36,0,0,0,0.330733355,0.443465159,0.537803136,0.3770704,0.436612655,0.159798118,,
36,0,1,3,0.740025573,0.744110157,0.653455049,0.968718186,0.193550979,0.599954231,,
33,0,0,2,0.110792221,0.405057949,0.238567431,0.173919905,0.528892582,0.048894565,,
34,0,0,0,0.367858829,0.553018704,0.46965197,0.534134544,0.542301113,0.221643584,,
41,0,0,1,0.668231572,0.719383385,0.769795637,0.748585908,0.862003893,0.523747007,,
36,0,0,2,0.618480947,0.571168163,0.198066864,0.695932115,0.527836538,0.384879232,,
29,0,0,1,0.019291483,0.641261017,0.37007018,0.186261966,0.319581337,0.013478284,,
28,0,1,2,0.556072949,0.472070903,0.136330881,0.356457125,0.745046501,0.286004695,,
37,0,0,2,0.797713814,0.871247497,0.509235939,0.651682986,0.545264267,0.757221291,,
36,1,1,0,0.164030842,0.585714242,0.542884528,0.215626074,0.304703043,0.1046756,,
37,0,0,2,0.264751455,0.539401,0.397488413,0.496421203,0.730024366,0.155590925,,
33,0,0,0,0.150564314,0.507904307,0.859618103,0.329646563,0.550252246,0.08331786,,
35,0,0,2,0.291226481,0.706609458,0.435963032,0.908202345,0.246299333,0.224204575,,
40,0,0,2,0.533941012,0.750996855,0.194191327,0.140724252,0.580412122,0.436883416,,
48,0,1,0,0.078583376,0.592498438,0.80500562,0.120047656,0.264264411,0.050728503,,
38,0,0,0,0.515944511,0.792960798,0.731266823,0.234680175,0.539774672,0.445747457,,
44,0,0,2,0.3356774,0.671142254,0.398666827,0.420630499,0.8272929,0.245454414,,
33,0,1,0,0.223715006,0.621101871,0.068303347,0.084206212,0.771317986,0.151388231,,
41,0,1,2,0.533210145,0.394211302,0.448945913,0.574788083,0.162350823,0.229013791,,
39,0,0,0,0.618759235,0.443174786,0.726288669,0.784169501,0.338091355,0.298765811,,
33,0,0,1,0.636934473,0.446165623,0.994008805,0.755706074,0.670573572,0.309617158,,
